simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,modelbased.NA,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,dcomp.f1,dcomp.f1v,dcomp.f2,dcomp.f3,dcomp.f4,dcomp.l1,dcomp.l2,dcomp.l3,dcomp.n1,dcomp.n2,dcomp.n3,dcomp.n4,dcomp.t1,dcomp.t2,cnet.edges,cnet.degree,cnet.density,cnet.maxComp,cnet.closeness,cnet.betweenness,cnet.clsCoef,cnet.hubs,cnet.avgPath,Class
3,6,6,0,310,0.019355,1.0,0.0,3,3.0,3.0,0.0,3,0.193548,0.483871,0.333333,0.14545999999999998,0.773325,0.773325,6.471457,6.471457,0.334149,0.7721520000000001,0.755814,1.0340790000000002,0.9412590000000001,1.183229,0.409369,1.0340790000000002,0.16134600000000002,6.409085,6.333496,4.0,5.0,0.666667,0.012903,0.2,2,2,2.0,0.0,2,5.0,3.8,1.3038399999999999,0,2,0.666667,0.816497,0.835484,0.483871,0.780645,0.604839,0.107294,0.5032260000000001,0.483871,0.770968,0.7759999999999999,1.6969999999999998,0.047,0.706,2.371,0.6629999999999999,0.333667,0.5,0.368,0.6709999999999999,0.22899999999999998,0.209,1.0,51.667,6696,43.2,0.13980599999999999,150,1.7e-05,43.267742,0.26312800000000003,0.661421,1.7796869999999998,Defaults
5,3,3,0,1623,0.001848,1.0,0.0,5,5.0,5.0,0.0,5,0.017868000000000002,0.9063459999999999,0.2,0.394879,0.308114,0.308114,2.3090650000000004,2.3090650000000004,0.137433,0.646678,0.9876860000000001,0.439396,0.273012,2.181351,0.591332,0.439396,0.069975,6.27937,30.173470000000002,6.0,7.0,2.0,0.0036969999999999998,0.14285699999999998,2,4,3.0,1.154701,2,5.0,4.285714,1.1126969999999998,1,3,2.0,1.0,0.9094270000000001,0.9063459999999999,0.9063459999999999,0.9063459999999999,0.0,0.9063459999999999,0.9063459999999999,0.877388,0.7170000000000001,1.3436,6.255,0.795,0.888,0.0762,0.0376,0.5,0.158,0.302,0.12300000000000001,0.599,0.893,541.0,182859,225.33456600000002,0.138924,1471,4e-06,1081.678373,0.41785100000000003,0.6830729999999999,2.619494,Tuning
5,3,3,0,1521,0.001972,1.0,0.0,5,5.0,5.0,0.0,5,0.019066,0.900066,0.2,0.391371,0.287709,0.287709,2.279028,2.279028,0.139463,0.640834,0.98667,0.462041,0.287082,2.19188,0.598292,0.462041,0.072898,6.3381680000000005,29.0677,9.0,10.0,3.0,0.005917,0.1,2,4,2.571429,0.9759,2,8.0,5.6,1.95505,2,5,3.0,1.7320509999999998,0.904668,0.900066,0.900066,0.900066,0.0,0.900066,0.900066,0.872452,0.6940000000000001,1.2608,6.0360000000000005,0.792,0.919,0.0814,0.04,0.5,0.16399999999999998,0.317,0.128,0.609,0.895,507.0,159006,209.08086799999998,0.137553,1369,4e-06,999.9901380000001,0.38001,0.683824,2.619359,Tuning
5,3,3,0,10176,0.000295,1.0,0.0,5,5.0,5.0,0.0,5,0.002555,0.962166,0.2,0.42611800000000005,0.270716,0.270716,2.675037,2.675037,0.104143,0.481281,0.997886,0.20434000000000002,0.12696400000000002,2.536671,0.549643,0.20434000000000002,0.025321,8.070028,99.18093,2.0,3.0,0.666667,0.000197,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,2,0.666667,1.154701,0.960888,0.962166,0.9647209999999999,0.963018,0.001475,0.962166,0.962166,0.944182,0.294,0.2364,6.504,0.37200000000000005,0.499,0.0302,0.0148,0.5,0.078,0.263,0.055999999999999994,0.698,0.902,3390.0,8099069,1591.798153,0.156442,9791,0.0,7398.141706,0.593925,0.677461,2.569753,Defaults
5,3,3,0,10386,0.00028900000000000003,1.0,0.0,5,5.0,5.0,0.0,5,0.002407,0.963412,0.2,0.42681099999999994,0.269776,0.269776,2.628335,2.628335,0.093734,0.459873,0.9975379999999999,0.19881300000000002,0.123529,2.5435790000000003,0.549966,0.19881300000000002,0.023494,8.462327,107.265514,2.0,3.0,0.666667,0.000193,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,2,0.666667,1.154701,0.961775,0.963412,0.963412,0.963412,0.0,0.963412,0.963412,0.947622,0.261,0.235,6.11,0.747,0.795,0.0294,0.0144,0.5,0.075,0.266,0.053,0.7040000000000001,0.914,3460.0,8465905,1630.253225,0.15698199999999998,10006,0.0,7558.221548,0.5996560000000001,0.676646,2.567293,Defaults
5,3,3,0,9989,0.0003,1.0,0.0,5,5.0,5.0,0.0,5,0.0026030000000000003,0.960957,0.2,0.425446,0.277794,0.277794,2.727043,2.727043,0.10528199999999999,0.47388,0.9977809999999999,0.209554,0.13020299999999999,2.5340830000000003,0.550269,0.209554,0.025215,8.310625,99.498194,3.0,4.0,1.0,0.0003,0.25,2,2,2.0,0.0,2,4.0,3.25,0.957427,0,2,1.0,1.0,0.9598559999999999,0.960957,0.960957,0.960957,0.0,0.960957,0.960957,0.9439379999999999,0.281,0.2314,6.638,0.142,0.315,0.031,0.0154,0.5,0.08,0.27399999999999997,0.057,0.7040000000000001,0.95,3327.333,7802074,1562.1331460000001,0.156401,9599,0.0,7221.137251,0.591547,0.676109,2.564742,Defaults
5,3,3,0,10130,0.000296,1.0,0.0,5,5.0,5.0,0.0,5,0.0025670000000000003,0.962093,0.2,0.42607799999999996,0.269459,0.269459,2.674903,2.674903,0.103049,0.479134,0.997975,0.20461,0.127131,2.5278,0.547721,0.20461,0.024943,8.203199,100.344146,2.0,3.0,0.666667,0.000197,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,2,0.666667,1.154701,0.960809,0.962093,0.964067,0.962751,0.00114,0.962093,0.964067,0.945903,0.29,0.2374,6.4670000000000005,0.358,0.489,0.0302,0.0148,0.5,0.076,0.265,0.054000000000000006,0.6970000000000001,0.887,3374.667,8029689,1585.328529,0.15651400000000001,9746,0.0,7356.137315000001,0.599875,0.677107,2.5681580000000004,Defaults
5,3,3,0,9172,0.000327,1.0,0.0,5,5.0,5.0,0.0,5,0.006106,0.945268,0.2,0.41668599999999995,0.25215,0.25215,2.170199,2.170199,0.055672,0.361476,0.990662,0.28039200000000003,0.174217,2.605932,0.570932,0.28039200000000003,0.020684,13.555971,124.987656,0.0,1.0,0.0,0.0,1.0,0,1,0.5,0.7071069999999999,1,1.0,1.0,0.0,0,0,0.0,0.0,0.9372,0.945268,0.945268,0.945268,0.0,0.945268,0.945268,0.912451,0.15,0.389,7.074,0.048,0.12,0.044000000000000004,0.022000000000000002,0.5,0.126,0.358,0.08800000000000001,0.743,0.961,3057.0,6343203,1383.166812,0.15082,8670,0.0,6473.693415,0.646564,0.678253,2.5781110000000003,Tuning
5,3,3,0,9285,0.000323,1.0,0.0,5,5.0,5.0,0.0,5,0.006247,0.944642,0.2,0.416333,0.24406999999999998,0.24406999999999998,2.173388,2.173388,0.05679,0.368458,0.991582,0.283387,0.17607799999999998,2.687218,0.588741,0.283387,0.021186,13.376093,125.83865,0.0,1.0,0.0,0.0,1.0,0,1,0.5,0.7071069999999999,1,1.0,1.0,0.0,0,0,0.0,0.0,0.936349,0.944642,0.944642,0.944642,0.0,0.944642,0.944642,0.909962,0.156,0.3704,7.013,0.048,0.109,0.0448,0.022000000000000002,0.5,0.127,0.36,0.09,0.742,0.9670000000000001,3094.667,6476796,1395.109532,0.15027000000000001,8771,0.0,6558.042326,0.648239,0.678804,2.581289,Tuning
2,20,20,0,1000,0.02,1.0,0.0,2,2.0,2.0,0.0,2,0.259,0.741,0.5,0.340825,0.36945100000000003,0.36945100000000003,1.329708,1.329708,0.056196,0.309874,1.0,0.572008,0.825234,0.664875,0.191842,0.572008,0.002597,220.293091,255.05822799999999,13.0,14.0,0.65,0.013000000000000001,0.07142899999999999,2,6,3.25,1.8322509999999999,3,9.0,5.642857,1.905746,0,2,0.65,0.67082,0.726,0.741,0.741,0.741,0.0,0.741,0.741,0.6679999999999999,0.055999999999999994,0.552,1.0,0.0,0.0,0.518,0.259,0.5,0.462,0.9079999999999999,0.316,0.24100000000000002,1.0,50.0,56153,112.306,0.112418,741,3e-06,254.40200000000002,0.43540100000000004,0.337827,1.8263599999999998,Tuning
8,40,37,3,750,0.053333000000000005,0.925,0.075,2,8.0,3.75,2.872281,15,0.076,0.22,0.125,0.053764,0.459041,0.459818,2.2427740000000003,2.156719,0.08996599999999999,0.317274,0.257062,2.005728,0.964551,1.913625,0.6366149999999999,2.06735,0.039566000000000004,50.692915,47.365101,8.0,9.0,0.2,0.010667,0.11111099999999999,2,4,3.2,1.095445,3,6.0,4.555556,1.130388,0,3,0.2,0.607644,0.358667,0.22,0.249333,0.22456700000000002,0.007601999999999999,0.22,0.22,0.16399999999999998,0.027000000000000003,0.39675,9.531,0.09300000000000001,2.555,0.25025,0.125,0.5,0.897,1.09,0.8390000000000001,0.091,1.0,18.75,7091,18.909333,0.025246,165,2e-06,102.51866700000001,0.058452,0.717404,2.855211,Defaults
8,40,37,3,400,0.1,0.925,0.075,2,8.0,3.75,2.872281,15,0.0625,0.2775,0.125,0.080855,0.46355100000000005,0.47672200000000003,2.305182,2.2390630000000002,0.13168,0.43564200000000003,0.242234,1.9193040000000001,0.92299,1.693068,0.619173,1.980077,0.058749,32.669398,27.818521999999998,18.0,19.0,0.45,0.045,0.052632000000000005,2,10,6.0,3.098387,4,7.0,5.578947,1.017393,0,4,0.45,0.9044049999999999,0.5,0.2775,0.33,0.286125,0.013263999999999998,0.2775,0.2775,0.1525,0.057999999999999996,0.813,2.326,0.303,2.062,0.250875,0.124875,0.5,0.91,1.093,0.8420000000000001,0.033,1.0,10.0,2372,11.86,0.029724,111,8e-06,69.2425,0.070345,0.7575189999999999,3.379361,Defaults
5,12,8,4,1100,0.010909,0.666667,0.333333,2,5.0,3.0,1.224745,15,0.13909100000000002,0.277273,0.2,0.05379400000000001,0.216319,0.5378350000000001,1.6700580000000003,2.092641,0.085926,0.416891,0.528524,1.580833,0.9822270000000001,1.386924,0.623861,1.836927,0.028964999999999998,54.576657,46.882146999999996,10.0,11.0,0.833333,0.009091,0.090909,2,6,4.0,1.4142139999999999,3,6.0,4.818182,1.0787200000000001,0,2,0.833333,0.8348469999999999,0.380909,0.277273,0.316364,0.286515,0.012177,0.277273,0.277273,0.32,0.1,0.3546,9.655,0.032,0.092,0.4004,0.2,0.5,0.841,1.157,0.698,0.539,1.0,91.667,23938,43.523635999999996,0.039603,305,1e-06,311.476364,0.06273300000000001,0.764461,3.712101,Defaults
5,12,8,4,500,0.024,0.666667,0.333333,2,5.0,3.0,1.224745,15,0.086,0.384,0.2,0.113402,0.228863,0.66606,1.719741,2.477574,0.117783,0.40278,0.525837,1.489002,0.925169,1.2298209999999998,0.6057899999999999,1.7320919999999997,0.026077,57.100803000000006,46.161631,13.0,14.0,1.083333,0.026000000000000002,0.07142899999999999,2,6,3.714286,1.7994709999999998,3,8.0,5.428571,1.504572,0,4,1.083333,1.311372,0.44,0.384,0.39799999999999996,0.386167,0.005078,0.384,0.396,0.38799999999999996,0.064,0.331,9.107000000000001,0.052000000000000005,0.188,0.4,0.2,0.5,0.792,1.129,0.648,0.524,1.0,41.667,5838,23.351999999999997,0.046798,192,5e-06,166.7,0.100937,0.739004,3.864911,Tuning
2,6,1,5,120,0.05,0.166667,0.833333,2,2.0,2.0,0.0,12,0.491667,0.508333,0.5,0.011784999999999999,0.47737299999999994,0.984708,1.7297900000000002,2.456832,0.41511099999999995,0.962168,1.0,0.693008,0.9998,0.736995,0.8613629999999999,1.112559,0.13250699999999999,5.229982,4.561942,3.0,4.0,0.5,0.025,0.25,2,2,2.0,0.0,2,4.0,3.25,0.957427,0,1,0.5,0.547723,1.0,0.575,0.833333,0.708333,0.11510899999999999,0.575,0.575,1.0,0.128,8.616,0.0,0.34299999999999997,1.0,0.33299999999999996,0.0,0.01,0.061,0.018000000000000002,0.0,0.051,0.899,16.5,757,12.616667,0.106022,61,0.00011599999999999999,66.93333299999999,0.210565,0.7872640000000001,4.764481,Defaults
2,16,7,9,4521,0.003539,0.4375,0.5625,2,12.0,4.6,3.9777160000000005,46,0.11524000000000001,0.88476,0.5,0.544133,2.8876630000000003,3.457236,23.957828,23.111179,0.137689,0.538575,1.0,0.35733200000000004,0.515522,1.1113110000000002,0.522922,0.9047149999999999,0.012161,29.383136,90.38211700000001,9.0,10.0,0.5625,0.001991,0.1,2,6,3.6,1.6733200000000001,3,6.0,4.7,1.159502,0,3,0.5625,0.813941,0.868834,0.88476,0.8929440000000001,0.885272,0.002046,0.88476,0.88476,0.854899,0.5429999999999999,0.5920000000000001,0.08199999999999999,0.047,0.054000000000000006,0.231,0.115,0.5,0.21100000000000002,0.5670000000000001,0.134,0.327,0.993,282.562,1676461,741.632825,0.164078,4000,0.0,2873.8836539999998,0.30248,0.708465,2.603889,Tuning
4,9,9,0,106,0.084906,1.0,0.0,4,4.0,4.0,0.0,4,0.132075,0.462264,0.25,0.145438,0.411984,0.411984,2.254075,2.254075,0.206208,0.694128,0.557569,1.2711379999999999,0.916932,1.385337,0.601644,1.2711379999999999,0.124524,10.207998,10.125083,6.0,7.0,0.666667,0.056603999999999995,0.14285699999999998,2,4,2.4,0.8944270000000001,3,6.0,4.285714,1.380131,0,2,0.666667,0.866025,0.7264149999999999,0.462264,0.556604,0.492662,0.035543,0.462264,0.462264,0.48113199999999995,0.384,0.6535,0.7859999999999999,0.667,2.095,0.50075,0.25,0.5,0.705,1.0,0.524,0.28800000000000003,1.0,11.667,419,7.905660000000001,0.075292,49,0.000133,15.056604,0.175896,0.47372600000000004,2.016156,Defaults
2,100,100,0,1212,0.082508,1.0,0.0,2,2.0,2.0,0.0,2,0.49505,0.50495,0.5,0.007001,3.243431,3.243431,14.130003,14.130003,0.9956139999999999,0.428559,1.0,0.693098,0.9999290000000001,0.734004,0.20645100000000002,0.693098,0.0047009999999999994,147.44468799999999,155.14672099999999,1.0,2.0,0.01,0.000825,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.01,0.1,0.514026,0.511551,0.5297029999999999,0.517789,0.006701,0.524752,0.5297029999999999,0.659241,0.004,0.244,0.00015900000000000002,0.006,0.672,0.978,0.49,0.495,0.526,0.878,0.341,0.439,0.998,12.12,74459,122.86963700000001,0.101461,612,1e-06,813.611386,0.258085,0.774471,3.603832,Tuning
2,5,5,0,4839,0.001033,1.0,0.0,2,2.0,2.0,0.0,2,0.053937,0.9460629999999999,0.5,0.630829,1.882682,1.882682,25.973316,25.973316,0.313347,0.390824,1.0,0.209948,0.30289,1.235048,0.290702,0.209948,0.008563,24.517889999999998,143.23014799999999,13.0,14.0,2.6,0.002687,0.07142899999999999,2,8,5.2,2.683282,4,6.0,5.0,0.784465,0,6,2.6,2.7928479999999998,0.893366,0.9460629999999999,0.9460629999999999,0.9460629999999999,0.0,0.9460629999999999,0.9460629999999999,0.9501959999999999,0.21600000000000003,0.439,6.1e-05,0.151,0.348,0.10800000000000001,0.054000000000000006,0.5,0.08900000000000001,0.315,0.05,0.26899999999999996,0.987,967.8,1927867,796.8038849999999,0.164697,4578,1e-06,3310.890887,0.276365,0.7163069999999999,2.524554,Tuning
2,9,9,0,699,0.012875999999999999,1.0,0.0,2,2.0,2.0,0.0,2,0.34477800000000003,0.655222,0.5,0.21951700000000002,2.298203,2.298203,17.17466,17.17466,0.236391,0.914745,1.0,0.644154,0.929318,1.321626,0.405644,0.644154,0.340976,1.889148,2.876009,6.0,7.0,0.666667,0.008584,0.14285699999999998,2,4,3.0,1.154701,3,5.0,4.0,0.816497,0,2,0.666667,0.866025,0.958512,0.7897,0.924177,0.885392,0.0427,0.7897,0.858369,0.955651,3.477,0.068,0.248,0.11900000000000001,0.23199999999999998,0.46399999999999997,0.034,0.008,0.063,0.33899999999999997,0.046,0.046,0.804,77.667,46087,131.865522,0.188919,458,5e-06,146.503577,0.36249000000000003,0.6508510000000001,1.829838,Defaults
2,44,44,0,349,0.126074,1.0,0.0,2,2.0,2.0,0.0,2,0.272206,0.7277939999999999,0.5,0.32214899999999996,1.0762969999999998,1.0762969999999998,5.541645,5.541645,0.225627,0.576361,1.0,0.585441,0.844613,1.305576,0.443404,0.585441,0.046984,12.460432,26.787667,11.0,12.0,0.25,0.031519,0.083333,2,6,4.4,1.6733200000000001,3,6.0,4.9166669999999995,0.9962049999999999,0,1,0.25,0.43801899999999994,0.733524,0.7277939999999999,0.7449859999999999,0.72825,0.002618,0.7277939999999999,0.7277939999999999,0.8624639999999999,0.5529999999999999,0.74,0.0,0.29600000000000004,0.993,0.43700000000000006,0.20600000000000002,0.5,0.39,0.826,0.307,0.10099999999999999,1.0,6.068,9352,53.593123,0.154003,254,2.5e-05,87.89398299999999,0.294259,0.5149050000000001,1.8723349999999999,Tuning
2,58,0,58,106,0.5471699999999999,0.0,1.0,2,106.0,5.694915,13.286309,336,0.5,0.5,0.5,0.0,0.0,2.739602,3.0,14.844615,0.38162399999999996,1.0,1.0,0.6931470000000001,1.0,1.4062379999999999,0.9736290000000001,2.045515,0.053871,12.866895,25.10401,1.0,2.0,0.017241,0.009434,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.017241,0.131306,0.990566,0.518868,1.0,0.614997,0.08379400000000001,0.518868,0.650943,0.698113,1431.51,32.611999999999995,0.006,1.0,1.0,0.313,0.047,0.009000000000000001,0.44299999999999995,0.937,0.217,0.0,1.0,1.828,453,8.54717,0.081402,53,0.000132,18.528302,0.33467800000000003,0.795089,2.4252540000000002,Defaults
10,64,64,0,2000,0.032,1.0,0.0,10,10.0,10.0,0.0,10,0.1,0.1,0.1,0.0,0.25355500000000003,0.25355500000000003,3.114504,3.114504,0.163703,0.9569200000000001,0.152426,2.3025849999999997,1.0,2.021402,0.531017,2.3025849999999997,0.188849,12.192699000000001,9.703772,11.0,12.0,0.171875,0.0055,0.083333,2,6,3.666667,1.5055450000000001,3,7.0,5.25,1.422226,0,2,0.171875,0.41992799999999997,0.948,0.11699999999999999,0.1965,0.158273,0.018343,0.1455,0.1715,0.9645,2.4619999999999997,5.2863,1e-06,0.8079999999999999,1.494,0.2027,0.1,0.5,0.076,0.7240000000000001,0.035,0.005,1.0,31.25,148157,148.157,0.074116,200,0.0,25.607,0.08945499999999999,0.852419,1.138342,Tuning
6,36,36,0,6430,0.005599,1.0,0.0,6,6.0,6.0,0.0,6,0.097201,0.238103,0.166667,0.067812,0.732322,0.732322,4.181557,4.181557,0.568604,0.936557,0.358578,1.7213349999999998,0.9606959999999999,2.517218,0.574442,1.7213349999999998,0.621475,2.7697580000000004,3.050394,11.0,12.0,0.305556,0.0017109999999999998,0.083333,2,6,3.666667,1.5055450000000001,2,7.0,5.5,1.507557,0,4,0.305556,0.950772,0.797667,0.398911,0.429238,0.416213,0.008384,0.402488,0.40279899999999996,0.9052879999999999,3.6010000000000004,2.2536669999999996,0.000376,0.789,2.407,0.43383299999999997,0.10266700000000001,0.303667,0.158,0.5489999999999999,0.095,0.128,1.0,178.611,2356655,733.018663,0.11401800000000001,1531,0.0,274.548834,0.159898,0.833931,1.5410030000000001,Tuning
2,14,8,0,681,0.023836000000000003,1.0,0.0,2,3.5,2.714286,0.0,5,0.173077,0.5960810000000001,0.5,0.182328,0.840989,1.573644,4.220675,6.754402000000001,0.236263,0.645143,1.0,0.680096,0.928378,1.205755,0.520123,0.9091819999999999,0.046789,12.194855,22.768252,6.5,7.5,0.4375,0.00995,0.133929,2,4,2.8,1.033947,2,5.5,4.3333330000000005,1.1126969999999998,0,2,0.4375,0.595792,0.81506,0.621401,0.756195,0.667262,0.013331,0.628926,0.666667,0.813566,0.5589999999999999,3.78,0.0008449999999999999,0.7659999999999999,1.082,0.131667,0.062333000000000006,0.5,0.12,0.377,0.078,0.3,0.93,83.75,136763,204.123881,0.152445,1215,5e-06,1289.59403,0.381125,0.739081,3.3400260000000004,Tuning
3,13,13,0,178,0.073034,1.0,0.0,3,3.0,3.0,0.0,3,0.269663,0.398876,0.333333,0.064627,0.6277050000000001,0.6277050000000001,3.4397839999999995,3.4397839999999995,0.20613800000000002,0.949111,0.528081,1.0860379999999998,0.988555,1.3604129999999999,0.5303859999999999,1.0860379999999998,0.323849,3.353531,3.200761,4.0,5.0,0.307692,0.022472,0.2,2,4,2.666667,1.154701,3,4.0,3.4,0.547723,0,1,0.307692,0.48038400000000003,0.988764,0.44382,0.6966289999999999,0.5799479999999999,0.071105,0.505618,0.5955060000000001,0.9494379999999999,2.673,16.258333,6.1e-05,0.809,0.809,0.664,0.333333,0.5,0.11800000000000001,0.575,0.051,0.013999999999999999,0.9940000000000001,13.692,1746,19.617978,0.11083599999999999,71,4.8e-05,53.050562,0.18209,0.806834,3.3895370000000002,Defaults
5,19,14,5,736,0.025814999999999998,0.736842,0.263158,5,27.0,13.666667000000002,7.6594169999999995,82,0.142663,0.290761,0.2,0.06527000000000001,0.7855439999999999,3.813211,5.599323,25.567158,0.40967,0.925783,0.6226520000000001,1.567957,0.974226,1.6554959999999999,0.548179,2.130025,0.17716500000000002,8.850258,8.34437,12.0,13.0,0.631579,0.016304,0.076923,2,6,3.428571,1.511858,3,8.0,5.461538,1.613246,0,4,0.631579,1.06513,0.5625,0.290761,0.44565200000000005,0.366133,0.041722,0.290761,0.384511,0.5095109999999999,2.235,2.2308,0.157,0.406,1.103,0.4056,0.1904,0.4922,0.645,0.818,0.485,0.39299999999999996,0.997,38.736999999999995,13237,35.970109,0.048938999999999996,214,2e-06,169.720109,0.083663,0.793297,2.873854,Tuning
10,6,6,0,2000,0.003,1.0,0.0,10,10.0,10.0,0.0,10,0.1,0.1,0.1,0.0,2.937997,2.937997,25.42458,25.42458,0.494403,0.987718,0.353173,2.3025849999999997,1.0,1.631065,0.428476,2.3025849999999997,0.841051,2.737747,0.939317,9.0,10.0,1.5,0.0045,0.1,2,4,3.6,0.8944270000000001,3,6.0,4.8,1.229273,1,2,1.5,0.547723,0.6165,0.196,0.2,0.19858299999999998,0.001463,0.1985,0.1985,0.7140000000000001,38.451,4.7449,0.958,1.0,1.0,0.2363,0.1,0.5,0.445,0.22399999999999998,0.348,0.311,0.987,333.333,116915,116.915,0.058487,200,0.0,62.0345,0.096083,0.8938389999999999,1.959648,Tuning
4,6,0,6,1728,0.003472,0.0,1.0,3,4.0,3.571429,0.534522,25,0.037616000000000004,0.700231,0.25,0.312365,0.0,0.869484,3.0,1.9713889999999998,0.110074,0.755165,0.790555,0.8357559999999999,0.60287,1.242453,1.0,1.998902,0.079307,10.538249,14.666395000000001,16.0,17.0,2.666667,0.009259,0.058824,2,10,4.0,3.207135,2,9.0,6.588235000000001,1.7698450000000001,0,4,2.666667,1.7511900000000002,0.873843,0.700231,0.700231,0.700231,0.0,0.700231,0.700231,0.624421,0.006,1.16375,0.389,0.667,1.704,0.42725,0.109,0.4145,0.304,0.902,0.245,0.7290000000000001,1.0,288.0,185235,214.392361,0.124141,1136,1e-06,530.479167,0.259918,0.641878,2.324559,Tuning
10,47,47,0,2000,0.0235,1.0,0.0,10,10.0,10.0,0.0,10,0.1,0.1,0.1,0.0,0.650399,0.650399,3.6429050000000003,3.6429050000000003,0.257498,0.9371879999999999,0.170927,2.3025849999999997,1.0,2.062877,0.541912,2.3025849999999997,0.272377,8.453683999999999,6.573622,12.0,13.0,0.255319,0.006,0.076923,2,8,3.428571,2.2253950000000002,2,8.0,5.7692309999999996,1.640825,0,2,0.255319,0.569824,0.763,0.121,0.1965,0.17122300000000001,0.016444,0.121,0.195,0.7885,1.6469999999999998,3.0824,0.23800000000000002,0.6859999999999999,1.217,0.2054,0.1,0.5,0.27399999999999997,0.768,0.21100000000000002,0.139,1.0,42.553000000000004,123351,123.351,0.061706,200,0.0,38.598,0.095949,0.830833,1.064171,Defaults
2,14,8,0,681,0.023836000000000003,1.0,0.0,2,3.5,2.714286,0.0,5,0.173077,0.5960810000000001,0.5,0.182328,0.840989,1.573644,4.220675,6.754402000000001,0.236263,0.645143,1.0,0.680096,0.928378,1.205755,0.520123,0.9091819999999999,0.046789,12.194855,22.768252,6.5,7.5,0.4375,0.00995,0.133929,2,4,2.8,1.033947,2,5.5,4.3333330000000005,1.1126969999999998,0,2,0.4375,0.595792,0.81506,0.621401,0.756195,0.667262,0.013331,0.628926,0.666667,0.813566,0.5329999999999999,1.59,0.004,0.237,0.644,0.409,0.155,0.5,0.289,0.6409999999999999,0.188,0.273,0.998,40.714,17875,60.660743000000004,0.11710699999999999,268,6e-06,158.388371,0.235896,0.745433,2.4878310000000003,Tuning
2,27,7,20,368,0.07337,0.259259,0.740741,2,337.0,22.333333,73.266181,469,0.36956500000000003,0.6304350000000001,0.5,0.18446300000000002,1.016099,10.417572,6.7533009999999996,134.151309,0.29188200000000003,1.0,1.0,0.658724,0.9503379999999999,1.207442,0.626789,1.49305,0.072029,9.145306,15.763354999999999,1.0,2.0,0.037037,0.0027170000000000002,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.037037,0.19245,0.894022,0.6304350000000001,0.9864129999999999,0.671296,0.08695499999999999,0.6304350000000001,0.6304350000000001,0.747283,1.301,3.8360000000000003,0.0,0.038,0.122,0.45,0.185,0.182,0.326,0.7979999999999999,0.201,0.106,0.995,13.63,7903,42.951087,0.117033,232,1.7e-05,155.459239,0.191146,0.768149,2.563554,Tuning
10,62,62,0,5620,0.011032,1.0,0.0,10,10.0,10.0,0.0,10,0.098577,0.101779,0.1,0.001213,3.109568,3.109568,35.900591999999996,35.900591999999996,0.162119,0.93281,0.14916400000000002,2.3025189999999998,0.9999709999999999,1.729143,0.400497,2.3025189999999998,0.23135799999999998,9.952199,6.473889,17.0,18.0,0.274194,0.003025,0.055555999999999994,2,8,4.857143,2.2677869999999998,3,8.0,6.222222,1.6647049999999999,0,3,0.274194,0.605152,0.833274,0.101779,0.198399,0.163672,0.032819,0.101779,0.134698,0.9875440000000001,1.6280000000000001,0.2991,7.5e-05,0.773,1.6840000000000002,0.2314,0.1001,0.5,0.027999999999999997,0.552,0.012,0.01,1.0,90.645,1198782,426.612811,0.075923,572,0.0,67.643238,0.096625,0.875822,1.205669,Tuning
